reference,translation,metric,score
"Christian Martin es un destacado periodista deportivo de Argentina, quien habitualmente a través de sus redes sociales, especialmente desde el Twitter, publica breves mensajes en guaraní, especialmente cuando se refiere al Paraguay, país que respeta y admira mucho, según sus propias declaraciones..",Señaló que es un reconocimiento sobre todo en cuanto a nuestro en la Universidad Católica en cuanto a la ciudadanía que trabaja sobre nuestro país.,sacrebleu,1.5700073681891982
"La titular de la SPL hizo una contextualización de la propuesta a los actores locales, supervisores pedagógicos, directores educativos, autoridades departamentales y municipales; asimismo, habló sobre los avances de las políticas lingũísticas en Paraguay.",La Ministra Alcaraz acompañó a su vez la Ministra Alcaraz acompañó a su vez una agenda académica sobre las acciones enmarcadas en las dos lenguas indígenas.,classic,9.647403101546938e-232
"La titular de la SPL hizo una contextualización de la propuesta a los actores locales, supervisores pedagógicos, directores educativos, autoridades departamentales y municipales; asimismo, habló sobre los avances de las políticas lingũísticas en Paraguay.",La Ministra Alcaraz acompañó a su vez la Ministra Alcaraz acompañó a su vez una agenda académica sobre las acciones enmarcadas en las dos lenguas indígenas.,one-gram,0.003862510711504838
"La titular de la SPL hizo una contextualización de la propuesta a los actores locales, supervisores pedagógicos, directores educativos, autoridades departamentales y municipales; asimismo, habló sobre los avances de las políticas lingũísticas en Paraguay.",La Ministra Alcaraz acompañó a su vez la Ministra Alcaraz acompañó a su vez una agenda académica sobre las acciones enmarcadas en las dos lenguas indígenas.,sacrebleu,1.442117550017133
"En evento, realizado en el salón multiuso del ISE, fue coronado con las declamaciones de Luciano Rodríguez y Andrea Pita.",La actividad fue organizada por la Asociación Bilal Esgaib y contó con una semana por el Hotel local.,classic,1.1193096620723278e-231
"En evento, realizado en el salón multiuso del ISE, fue coronado con las declamaciones de Luciano Rodríguez y Andrea Pita.",La actividad fue organizada por la Asociación Bilal Esgaib y contó con una semana por el Hotel local.,one-gram,0.002182202266274944
"En evento, realizado en el salón multiuso del ISE, fue coronado con las declamaciones de Luciano Rodríguez y Andrea Pita.",La actividad fue organizada por la Asociación Bilal Esgaib y contó con una semana por el Hotel local.,sacrebleu,2.452552641442349
"Pidió al Sínodo defender los recursos naturales y el derecho al agua, de todas las poblaciones.",Instan a los periódicos locales y su cobertura para los medios sociales,classic,8.34076112986429e-232
"Pidió al Sínodo defender los recursos naturales y el derecho al agua, de todas las poblaciones.",Instan a los periódicos locales y su cobertura para los medios sociales,one-gram,0.000552879097664961
"Pidió al Sínodo defender los recursos naturales y el derecho al agua, de todas las poblaciones.",Instan a los periódicos locales y su cobertura para los medios sociales,sacrebleu,2.4426495029761353
Dejó en mis manos todas las definiciones .,Lo titulé Panambi humanos .,classic,6.686350417856737e-232
Dejó en mis manos todas las definiciones .,Lo titulé Panambi humanos .,one-gram,0.0008780986177504425
Dejó en mis manos todas las definiciones .,Lo titulé Panambi humanos .,sacrebleu,5.862502026550896
"Acto seguido, la exmodelo insta a sus potenciales electores a registrarse antes del 22 de abril para participar “del sorteo de este sueldo mes a mes”.","En otro lado, el presidente Mario Abdo Benítez presentó su repudio a la calle por lo que le da la denuncia.",classic,7.976411495444266e-232
"Acto seguido, la exmodelo insta a sus potenciales electores a registrarse antes del 22 de abril para participar “del sorteo de este sueldo mes a mes”.","En otro lado, el presidente Mario Abdo Benítez presentó su repudio a la calle por lo que le da la denuncia.",one-gram,6.483945497979227e-05
"Acto seguido, la exmodelo insta a sus potenciales electores a registrarse antes del 22 de abril para participar “del sorteo de este sueldo mes a mes”.","En otro lado, el presidente Mario Abdo Benítez presentó su repudio a la calle por lo que le da la denuncia.",sacrebleu,1.87373517027261
El senador Stephan Rasmussen (Patria Querida) habló con ABC Cardinal sobre el proyecto de ley y manifestó su postura en relación al mismo.,"El senador Enrique Bacchetta dijo que la suspensión está anunciada en su vivienda para que la diputada Kattya González (PEN), con el fiscal René Fernández en su vez a la que le pasó en su cargo.",classic,3.918477812555336e-155
El senador Stephan Rasmussen (Patria Querida) habló con ABC Cardinal sobre el proyecto de ley y manifestó su postura en relación al mismo.,"El senador Enrique Bacchetta dijo que la suspensión está anunciada en su vivienda para que la diputada Kattya González (PEN), con el fiscal René Fernández en su vez a la que le pasó en su cargo.",one-gram,0.0007716049382716051
El senador Stephan Rasmussen (Patria Querida) habló con ABC Cardinal sobre el proyecto de ley y manifestó su postura en relación al mismo.,"El senador Enrique Bacchetta dijo que la suspensión está anunciada en su vivienda para que la diputada Kattya González (PEN), con el fiscal René Fernández en su vez a la que le pasó en su cargo.",sacrebleu,2.676151223648335
Pese al frío y la lluvia ciudadanos indignados se suman nuevamente para repudiar al parlamentario Óscar González Daher.,Instan a Óscar González Daher y con tomar las internas con ABC Cardinal.,classic,3.781246940543709e-155
Pese al frío y la lluvia ciudadanos indignados se suman nuevamente para repudiar al parlamentario Óscar González Daher.,Instan a Óscar González Daher y con tomar las internas con ABC Cardinal.,one-gram,0.001930524290612872
Pese al frío y la lluvia ciudadanos indignados se suman nuevamente para repudiar al parlamentario Óscar González Daher.,Instan a Óscar González Daher y con tomar las internas con ABC Cardinal.,sacrebleu,8.403805630797752
"Poco después de las 19:00 una oficial de policía salió del despacho del juez penal de Garantías, Humberto Otazú, y pidió un médico para atender a Óscar González Chaves, hijo del exsenador Óscar González Daher.","La jueza María del Partido Liberal Radical Auténtico (PLRA) aseguró que la empresa fue suspendida gracias a un acuerdo por la Fiscalía Mariscal Estigarribia en el cual Horacio Cartes, quien fue la reelección por la Fiscalía por la Comuna local.",classic,9.533966891110756e-232
"Poco después de las 19:00 una oficial de policía salió del despacho del juez penal de Garantías, Humberto Otazú, y pidió un médico para atender a Óscar González Chaves, hijo del exsenador Óscar González Daher.","La jueza María del Partido Liberal Radical Auténtico (PLRA) aseguró que la empresa fue suspendida gracias a un acuerdo por la Fiscalía Mariscal Estigarribia en el cual Horacio Cartes, quien fue la reelección por la Fiscalía por la Comuna local.",one-gram,3.164062499999999e-05
"Poco después de las 19:00 una oficial de policía salió del despacho del juez penal de Garantías, Humberto Otazú, y pidió un médico para atender a Óscar González Chaves, hijo del exsenador Óscar González Daher.","La jueza María del Partido Liberal Radical Auténtico (PLRA) aseguró que la empresa fue suspendida gracias a un acuerdo por la Fiscalía Mariscal Estigarribia en el cual Horacio Cartes, quien fue la reelección por la Fiscalía por la Comuna local.",sacrebleu,1.2443969494386207
de seguro nadie buscará esta frase.,Eso era lo que era más noche.,classic,0.0
de seguro nadie buscará esta frase.,Eso era lo que era más noche.,one-gram,0.0
de seguro nadie buscará esta frase.,Eso era lo que era más noche.,sacrebleu,5.522397783539471
"Un total de 254 alumnos de cuatro instituciones educativas de la comunidad recibirán kits de víveres en reemplazo del almuerzo escolar que deberían haber recibido de la Municipalidad, adquiridos con recursos del Fondo Nacional para la Inversión Pública y el Desarrollo (Fonacide).",De acuerdo a los datos suministrados por ABC Cardinal en la capital del río Paraguay en la comunidad Santa Cruz y para la fecha para llegar a un acuerdo la asistencia para la modalidad local.,classic,4.1586902542797685e-155
"Un total de 254 alumnos de cuatro instituciones educativas de la comunidad recibirán kits de víveres en reemplazo del almuerzo escolar que deberían haber recibido de la Municipalidad, adquiridos con recursos del Fondo Nacional para la Inversión Pública y el Desarrollo (Fonacide).",De acuerdo a los datos suministrados por ABC Cardinal en la capital del río Paraguay en la comunidad Santa Cruz y para la fecha para llegar a un acuerdo la asistencia para la modalidad local.,one-gram,0.002234749630725474
"Un total de 254 alumnos de cuatro instituciones educativas de la comunidad recibirán kits de víveres en reemplazo del almuerzo escolar que deberían haber recibido de la Municipalidad, adquiridos con recursos del Fondo Nacional para la Inversión Pública y el Desarrollo (Fonacide).",De acuerdo a los datos suministrados por ABC Cardinal en la capital del río Paraguay en la comunidad Santa Cruz y para la fecha para llegar a un acuerdo la asistencia para la modalidad local.,sacrebleu,2.6904035225791625
voto,Mandar,classic,0.0
voto,Mandar,one-gram,0.0
voto,Mandar,sacrebleu,0.0
Amenazan con expulsión a candidata en Quyquyhó,Repudian ayuda para el final,classic,0.0
Amenazan con expulsión a candidata en Quyquyhó,Repudian ayuda para el final,one-gram,0.0
Amenazan con expulsión a candidata en Quyquyhó,Repudian ayuda para el final,sacrebleu,0.0
"Dicen que no tiene relación con pedidos del EPP, pero se da justo luego de la aparición de los panfletos cuyo contenido no fue publicado.","“Se drogan en su mayoría la EBY no quiere G. 199.000, y el hocico del ecosistema.",classic,6.830743782724313e-232
"Dicen que no tiene relación con pedidos del EPP, pero se da justo luego de la aparición de los panfletos cuyo contenido no fue publicado.","“Se drogan en su mayoría la EBY no quiere G. 199.000, y el hocico del ecosistema.",one-gram,0.0007042298706543695
"Dicen que no tiene relación con pedidos del EPP, pero se da justo luego de la aparición de los panfletos cuyo contenido no fue publicado.","“Se drogan en su mayoría la EBY no quiere G. 199.000, y el hocico del ecosistema.",sacrebleu,1.9869544927934735
"En tanto que mi hermana es absolutamente idónea para el sector”, fustigó.","No creo que el trabajo está bien, y me sentía o me siento ni siquiera lo escuche.",classic,1.0669733992029681e-231
"En tanto que mi hermana es absolutamente idónea para el sector”, fustigó.","No creo que el trabajo está bien, y me sentía o me siento ni siquiera lo escuche.",one-gram,0.00019156858754085799
"En tanto que mi hermana es absolutamente idónea para el sector”, fustigó.","No creo que el trabajo está bien, y me sentía o me siento ni siquiera lo escuche.",sacrebleu,2.8629993657668873
El acto se cumplió en horas de la mañana de hoy en el Colegio Militar de Sub Oficiales del Ejército (Comisoe).,Denuncian que exigirán al MOPC ya que en San Ignacio,classic,3.410235676232928e-232
El acto se cumplió en horas de la mañana de hoy en el Colegio Militar de Sub Oficiales del Ejército (Comisoe).,Denuncian que exigirán al MOPC ya que en San Ignacio,one-gram,3.328710836980798e-05
El acto se cumplió en horas de la mañana de hoy en el Colegio Militar de Sub Oficiales del Ejército (Comisoe).,Denuncian que exigirán al MOPC ya que en San Ignacio,sacrebleu,1.0347491962428474
"Esta tarde, en conferencia de prensa, vamos a dar mas detalles acerca de los procedimientos que se van a realizar, pero quiero adelantar que solo vamos a implementar el plan que tenemos de acuerdo a las alertas y se va a hacer un control de todos los pasajeros que proceden de China Continental”, señaló el Dr. Francisco López, de Vigilancia de la Salud.","En este sentido, informó que las autoridades beneficiadas con la calle Mariscal López y la Asociación Interinstitucional ubicada en Asunción y tendrá apoyo a las elecciones horas.",classic,1.1955464137926837e-155
"Esta tarde, en conferencia de prensa, vamos a dar mas detalles acerca de los procedimientos que se van a realizar, pero quiero adelantar que solo vamos a implementar el plan que tenemos de acuerdo a las alertas y se va a hacer un control de todos los pasajeros que proceden de China Continental”, señaló el Dr. Francisco López, de Vigilancia de la Salud.","En este sentido, informó que las autoridades beneficiadas con la calle Mariscal López y la Asociación Interinstitucional ubicada en Asunción y tendrá apoyo a las elecciones horas.",one-gram,0.0006428218579258689
"Esta tarde, en conferencia de prensa, vamos a dar mas detalles acerca de los procedimientos que se van a realizar, pero quiero adelantar que solo vamos a implementar el plan que tenemos de acuerdo a las alertas y se va a hacer un control de todos los pasajeros que proceden de China Continental”, señaló el Dr. Francisco López, de Vigilancia de la Salud.","En este sentido, informó que las autoridades beneficiadas con la calle Mariscal López y la Asociación Interinstitucional ubicada en Asunción y tendrá apoyo a las elecciones horas.",sacrebleu,0.911616761759386
"Esto opinó el presidente del PLRA, Efraín Alegre, sobre la elección del próximo titular de la Fiscalía General del Estado.",De acuerdo al presidente Horacio Cartes –con la renuncia del presidente Horacio Cartes y en la Cámara Baja.,classic,1.1193096620723278e-231
"Esto opinó el presidente del PLRA, Efraín Alegre, sobre la elección del próximo titular de la Fiscalía General del Estado.",De acuerdo al presidente Horacio Cartes –con la renuncia del presidente Horacio Cartes y en la Cámara Baja.,one-gram,0.002182202266274944
"Esto opinó el presidente del PLRA, Efraín Alegre, sobre la elección del próximo titular de la Fiscalía General del Estado.",De acuerdo al presidente Horacio Cartes –con la renuncia del presidente Horacio Cartes y en la Cámara Baja.,sacrebleu,2.452552641442349
Mirar todos los videos pendientes,Vivían en Atlanta.,classic,0.0
Mirar todos los videos pendientes,Vivían en Atlanta.,one-gram,0.0
Mirar todos los videos pendientes,Vivían en Atlanta.,sacrebleu,0.0
“Ahora esperamos que firme el contrato el ministro.,Un grupo está involucrado con el próximo mes.,classic,1.0832677820940877e-231
“Ahora esperamos que firme el contrato el ministro.,Un grupo está involucrado con el próximo mes.,one-gram,0.00024414062500000016
“Ahora esperamos que firme el contrato el ministro.,Un grupo está involucrado con el próximo mes.,sacrebleu,5.669791110976001
"El “Establo Nepomuceno” se denomina el pesebre navideño considerado el más lindo del país, según el concurso virtual auspiciado por la Fundación Paraguaya.","Cabe recordar que en el año pasado, la única empresa conocida como la única mujer mientras que desde hace una persona pública.",classic,9.559154787127333e-232
"El “Establo Nepomuceno” se denomina el pesebre navideño considerado el más lindo del país, según el concurso virtual auspiciado por la Fundación Paraguaya.","Cabe recordar que en el año pasado, la única empresa conocida como la única mujer mientras que desde hace una persona pública.",one-gram,6.52662411220739e-05
"El “Establo Nepomuceno” se denomina el pesebre navideño considerado el más lindo del país, según el concurso virtual auspiciado por la Fundación Paraguaya.","Cabe recordar que en el año pasado, la única empresa conocida como la única mujer mientras que desde hace una persona pública.",sacrebleu,2.134170623411786
Configuraciones,Está solo la aplicación,classic,0.0
Configuraciones,Está solo la aplicación,one-gram,0.0
Configuraciones,Está solo la aplicación,sacrebleu,0.0
"FRANCISCO JOSÉ DE VARGAS GONZÁLEZ, más conocido como Pancho de Vargas, nació el día 30 de abril del año 1943, en la Ciudad de Asunción, República del Paraguay.",Aún volvieron a tomar el año 1965 y el día día el día día del año 1965 del año 1926.,classic,4.027249384303989e-155
"FRANCISCO JOSÉ DE VARGAS GONZÁLEZ, más conocido como Pancho de Vargas, nació el día 30 de abril del año 1943, en la Ciudad de Asunción, República del Paraguay.",Aún volvieron a tomar el año 1965 y el día día el día día del año 1965 del año 1926.,one-gram,0.0026184376798267166
"FRANCISCO JOSÉ DE VARGAS GONZÁLEZ, más conocido como Pancho de Vargas, nació el día 30 de abril del año 1943, en la Ciudad de Asunción, República del Paraguay.",Aún volvieron a tomar el año 1965 y el día día el día día del año 1965 del año 1926.,sacrebleu,3.2102266094727727
"“No podía creer cuando le llamé, me regaló 100 dólares y luego me giró G. 315.000 a través de un giro a mi celular.","Pese a la medianoche, con su hijo tiene unos G. 8.000 millones en un pasillo que le acompañaron, a su hijo y le paga?",classic,1.2882297539194154e-231
"“No podía creer cuando le llamé, me regaló 100 dólares y luego me giró G. 315.000 a través de un giro a mi celular.","Pese a la medianoche, con su hijo tiene unos G. 8.000 millones en un pasillo que le acompañaron, a su hijo y le paga?",one-gram,0.003906250000000001
"“No podía creer cuando le llamé, me regaló 100 dólares y luego me giró G. 315.000 a través de un giro a mi celular.","Pese a la medianoche, con su hijo tiene unos G. 8.000 millones en un pasillo que le acompañaron, a su hijo y le paga?",sacrebleu,3.776949794525175
Debían sacarla a Mirta Gusinky y desconocer la ley y el reglamento para que no asuma primer suplente.,Le dijo que su esposa no le quiere hacer emergencia sanitaria por ABC Cardinal.,classic,8.416851712392762e-232
Debían sacarla a Mirta Gusinky y desconocer la ley y el reglamento para que no asuma primer suplente.,Le dijo que su esposa no le quiere hacer emergencia sanitaria por ABC Cardinal.,one-gram,0.00031298512831123924
Debían sacarla a Mirta Gusinky y desconocer la ley y el reglamento para que no asuma primer suplente.,Le dijo que su esposa no le quiere hacer emergencia sanitaria por ABC Cardinal.,sacrebleu,2.6490337110357856
universo de estudio,Ayuda no,classic,0.0
universo de estudio,Ayuda no,one-gram,0.0
universo de estudio,Ayuda no,sacrebleu,0.0
Pidió la rápida intervencion del Estado para poder proteger la estructura histórica.,Pese a la ciudadanía para dar la situación que tiene el único problema.,classic,1.2627076138080564e-231
Pidió la rápida intervencion del Estado para poder proteger la estructura histórica.,Pese a la ciudadanía para dar la situación que tiene el único problema.,one-gram,0.0028360351528307843
Pidió la rápida intervencion del Estado para poder proteger la estructura histórica.,Pese a la ciudadanía para dar la situación que tiene el único problema.,sacrebleu,4.016138436407654
"El intendente de esta ciudad, Carlos César Haitter (PDP), defendió el desembolso de multimillonarios fondos públicos para la construcción y reparación de templos, asegurando que las iglesias educan y protegen la salud de la población.","El presidente Mario Abdo Benítez iría este jueves a conocer en la fecha en su que la Policía Nacional, tiene un buen tiempo, donde llegaron los alimentos que fueron obligados a llegar a los US$ 100 millones.",classic,1.0446550074992694e-231
"El intendente de esta ciudad, Carlos César Haitter (PDP), defendió el desembolso de multimillonarios fondos públicos para la construcción y reparación de templos, asegurando que las iglesias educan y protegen la salud de la población.","El presidente Mario Abdo Benítez iría este jueves a conocer en la fecha en su que la Policía Nacional, tiene un buen tiempo, donde llegaron los alimentos que fueron obligados a llegar a los US$ 100 millones.",one-gram,0.0001365944547987074
"El intendente de esta ciudad, Carlos César Haitter (PDP), defendió el desembolso de multimillonarios fondos públicos para la construcción y reparación de templos, asegurando que las iglesias educan y protegen la salud de la población.","El presidente Mario Abdo Benítez iría este jueves a conocer en la fecha en su que la Policía Nacional, tiene un buen tiempo, donde llegaron los alimentos que fueron obligados a llegar a los US$ 100 millones.",sacrebleu,1.4564866342357627
"Se logró una unidad entre el llanismo, Colorado Añeteté, y Honor Colorado.",Abdo eligió en protesta contra la marcha entre San Juan,classic,8.387826279040936e-232
"Se logró una unidad entre el llanismo, Colorado Añeteté, y Honor Colorado.",Abdo eligió en protesta contra la marcha entre San Juan,one-gram,8.187307530779827e-05
"Se logró una unidad entre el llanismo, Colorado Añeteté, y Honor Colorado.",Abdo eligió en protesta contra la marcha entre San Juan,sacrebleu,2.5450723423460606
Nuevo marcador,Nueva pestaña,classic,0.0
Nuevo marcador,Nueva pestaña,one-gram,0.0
Nuevo marcador,Nueva pestaña,sacrebleu,0.0
"La ministra también enfatizó sobre la importancia de detectar a temprana edad la discapacidad auditiva, y en ese sentido, la atención de los derechos lingüísticos de los niños en recibir las instrucciones académicas en su lengua..","Durante su intervención, la ministra Alcaraz habló en guaraní para las instituciones públicas, como para la educación en guaraní para todos los pueblos indígenas y en el que está en todo el país.",classic,4.248884441880606e-155
"La ministra también enfatizó sobre la importancia de detectar a temprana edad la discapacidad auditiva, y en ese sentido, la atención de los derechos lingüísticos de los niños en recibir las instrucciones académicas en su lengua..","Durante su intervención, la ministra Alcaraz habló en guaraní para las instituciones públicas, como para la educación en guaraní para todos los pueblos indígenas y en el que está en todo el país.",one-gram,0.007699507102768755
"La ministra también enfatizó sobre la importancia de detectar a temprana edad la discapacidad auditiva, y en ese sentido, la atención de los derechos lingüísticos de los niños en recibir las instrucciones académicas en su lengua..","Durante su intervención, la ministra Alcaraz habló en guaraní para las instituciones públicas, como para la educación en guaraní para todos los pueblos indígenas y en el que está en todo el país.",sacrebleu,3.4843762695493483
1 hora,día,classic,0.0
1 hora,día,one-gram,0.0
1 hora,día,sacrebleu,0.0
Alicia en el país de los papelones,El acusado negó la compra.,classic,0.0
Alicia en el país de los papelones,El acusado negó la compra.,one-gram,0.0
Alicia en el país de los papelones,El acusado negó la compra.,sacrebleu,0.0
subrayó la ministra.,indicó la Ministra.,classic,1.384292958842266e-231
subrayó la ministra.,indicó la Ministra.,one-gram,0.012345679012345675
subrayó la ministra.,indicó la Ministra.,sacrebleu,18.99589214128981
"Unos 150 productores iniciaron una protesta cerca de la medianoche, con el bloqueo de cuatro accesos con un cordón humano y también vehículos de gran porte.","Con relación al domicilio entre las críticas en la calle Mariscal López y unos G. 4.000 millones en un local presidencial, y con relación a la calle por las fuerzas públicos.",classic,1.091900080306308e-231
"Unos 150 productores iniciaron una protesta cerca de la medianoche, con el bloqueo de cuatro accesos con un cordón humano y también vehículos de gran porte.","Con relación al domicilio entre las críticas en la calle Mariscal López y unos G. 4.000 millones en un local presidencial, y con relación a la calle por las fuerzas públicos.",one-gram,0.00027719997704437704
"Unos 150 productores iniciaron una protesta cerca de la medianoche, con el bloqueo de cuatro accesos con un cordón humano y también vehículos de gran porte.","Con relación al domicilio entre las críticas en la calle Mariscal López y unos G. 4.000 millones en un local presidencial, y con relación a la calle por las fuerzas públicos.",sacrebleu,1.7035962947530545
"Y así ocurrió, la manifestación fue hasta el Palacio de Gobierno y al no encontrar al Presidente José P. Guggiari, recorrió las calles y llegó hasta su domicilio, donde se pronunciaron discursos y apedrearon la casa de Guggiari.","Sin embargo, esta noche los resultados fueron trasladados en las redes sociales por su partido con ABC Cardinal sobre el que los legisladores fueron destinados a una inversión para evitar la propagación del coronavirus.",classic,9.485497713164327e-232
"Y así ocurrió, la manifestación fue hasta el Palacio de Gobierno y al no encontrar al Presidente José P. Guggiari, recorrió las calles y llegó hasta su domicilio, donde se pronunciaron discursos y apedrearon la casa de Guggiari.","Sin embargo, esta noche los resultados fueron trasladados en las redes sociales por su partido con ABC Cardinal sobre el que los legisladores fueron destinados a una inversión para evitar la propagación del coronavirus.",one-gram,0.00017030634506823926
"Y así ocurrió, la manifestación fue hasta el Palacio de Gobierno y al no encontrar al Presidente José P. Guggiari, recorrió las calles y llegó hasta su domicilio, donde se pronunciaron discursos y apedrearon la casa de Guggiari.","Sin embargo, esta noche los resultados fueron trasladados en las redes sociales por su partido con ABC Cardinal sobre el que los legisladores fueron destinados a una inversión para evitar la propagación del coronavirus.",sacrebleu,1.321161225950686
Copiar vínculo de descarga,Copiar la ruta del enlace,classic,1.2183324802375697e-231
Copiar vínculo de descarga,Copiar la ruta del enlace,one-gram,0.0016000000000000005
Copiar vínculo de descarga,Copiar la ruta del enlace,sacrebleu,10.682175159905848
Los miembros obtienen un descuento cuando compran cosas en la tienda de regalos.,Los combatientes paraguayos hacen tener una vez más muy independiente.,classic,7.58961907326157e-232
Los miembros obtienen un descuento cuando compran cosas en la tienda de regalos.,Los combatientes paraguayos hacen tener una vez más muy independiente.,one-gram,7.408182206817185e-05
Los miembros obtienen un descuento cuando compran cosas en la tienda de regalos.,Los combatientes paraguayos hacen tener una vez más muy independiente.,sacrebleu,3.393026569182827
"Robert Bosch, directivo de la Compañía Marítima Paraguaya SA, informó a ABC Color que poco después de las 19:00 (hora paraguaya) el buque “Doña Annette” obtuvo la autorización para continuar por aguas argentinas.","En cuanto a la Asociación Nacional Campesina (FNC), comentó que la ciudadanía estará impulsada por la Entidad Binacional Yacyretá (EBY).",classic,6.725149025315138e-232
"Robert Bosch, directivo de la Compañía Marítima Paraguaya SA, informó a ABC Color que poco después de las 19:00 (hora paraguaya) el buque “Doña Annette” obtuvo la autorización para continuar por aguas argentinas.","En cuanto a la Asociación Nacional Campesina (FNC), comentó que la ciudadanía estará impulsada por la Entidad Binacional Yacyretá (EBY).",one-gram,0.0020392413154727194
"Robert Bosch, directivo de la Compañía Marítima Paraguaya SA, informó a ABC Color que poco después de las 19:00 (hora paraguaya) el buque “Doña Annette” obtuvo la autorización para continuar por aguas argentinas.","En cuanto a la Asociación Nacional Campesina (FNC), comentó que la ciudadanía estará impulsada por la Entidad Binacional Yacyretá (EBY).",sacrebleu,1.460332162972059
"La Educación para el Desarrollo Sostenible (EDS) se define como la metodología de aprendizaje interdisciplinario que cubre los aspectos sociales, económicos y ambientales integrados en la educación formal e informal” (fuente: UNESCO) .",En cuanto a la antropología evolutiva desde las traducciones son: en la Figura Yvy Marãe’ỹ y cuenta con la interpretación en cuanto al guaraní y la interpretación en guaraní .,classic,3.716254562856331e-155
"La Educación para el Desarrollo Sostenible (EDS) se define como la metodología de aprendizaje interdisciplinario que cubre los aspectos sociales, económicos y ambientales integrados en la educación formal e informal” (fuente: UNESCO) .",En cuanto a la antropología evolutiva desde las traducciones son: en la Figura Yvy Marãe’ỹ y cuenta con la interpretación en cuanto al guaraní y la interpretación en guaraní .,one-gram,0.0006981770200894751
"La Educación para el Desarrollo Sostenible (EDS) se define como la metodología de aprendizaje interdisciplinario que cubre los aspectos sociales, económicos y ambientales integrados en la educación formal e informal” (fuente: UNESCO) .",En cuanto a la antropología evolutiva desde las traducciones son: en la Figura Yvy Marãe’ỹ y cuenta con la interpretación en cuanto al guaraní y la interpretación en guaraní .,sacrebleu,2.4388190351944665
"El “I Congreso Educativo La educación en la era digital”, organizado este sábado último por el Instituto de Formación Docente -Nuestra Señora de la Asunción-, contó con la presencia de destacados expositores.",El evento fue a las 18:00 horas en el Salón del Hotel organizado por la Asociación Indigenista del Paraguay (AIP).,classic,7.399663116222943e-232
"El “I Congreso Educativo La educación en la era digital”, organizado este sábado último por el Instituto de Formación Docente -Nuestra Señora de la Asunción-, contó con la presencia de destacados expositores.",El evento fue a las 18:00 horas en el Salón del Hotel organizado por la Asociación Indigenista del Paraguay (AIP).,one-gram,0.004445374252361612
"El “I Congreso Educativo La educación en la era digital”, organizado este sábado último por el Instituto de Formación Docente -Nuestra Señora de la Asunción-, contó con la presencia de destacados expositores.",El evento fue a las 18:00 horas en el Salón del Hotel organizado por la Asociación Indigenista del Paraguay (AIP).,sacrebleu,1.6422386988883717
Buscan impulsar el turismo en la región,Existe un gran enlace,classic,0.0
Buscan impulsar el turismo en la región,Existe un gran enlace,one-gram,0.0
Buscan impulsar el turismo en la región,Existe un gran enlace,sacrebleu,0.0
ORGANIZAN II SEMINARIO-TALLER SOBRE INVESTIGACIÓN LINGŨÍSTICA EN PARAGUAY.,SEMINARIO-TALLER SOBRE INVESTIGACIÓN LINGŨÍSTICA EN PARAGUAY.,classic,0.7165313105737893
ORGANIZAN II SEMINARIO-TALLER SOBRE INVESTIGACIÓN LINGŨÍSTICA EN PARAGUAY.,SEMINARIO-TALLER SOBRE INVESTIGACIÓN LINGŨÍSTICA EN PARAGUAY.,one-gram,0.7165313105737893
ORGANIZAN II SEMINARIO-TALLER SOBRE INVESTIGACIÓN LINGŨÍSTICA EN PARAGUAY.,SEMINARIO-TALLER SOBRE INVESTIGACIÓN LINGŨÍSTICA EN PARAGUAY.,sacrebleu,75.14772930752862
"""Los legisladores no están acostumbrados a estas manifestaciones de forma directa y de hecho que ven con malos ojos.","En cambio, el enano nos engañó.",classic,0.0
"""Los legisladores no están acostumbrados a estas manifestaciones de forma directa y de hecho que ven con malos ojos.","En cambio, el enano nos engañó.",one-gram,0.0
"""Los legisladores no están acostumbrados a estas manifestaciones de forma directa y de hecho que ven con malos ojos.","En cambio, el enano nos engañó.",sacrebleu,1.0874245987006856
"En planificación lingüística se habla de tres ramas: planificación del estatus, planifi- cación del corpus y planificación de la adquisición .",Las lenguas indígenas funcionan como el léxico y la imprenta representaron un espacio lingüístico para expresar otros idiomas .,classic,1.0336774173282523e-231
"En planificación lingüística se habla de tres ramas: planificación del estatus, planifi- cación del corpus y planificación de la adquisición .",Las lenguas indígenas funcionan como el léxico y la imprenta representaron un espacio lingüístico para expresar otros idiomas .,one-gram,0.0005594424361878204
"En planificación lingüística se habla de tres ramas: planificación del estatus, planifi- cación del corpus y planificación de la adquisición .",Las lenguas indígenas funcionan como el léxico y la imprenta representaron un espacio lingüístico para expresar otros idiomas .,sacrebleu,2.15852036483705
"Parlasurianos paraguayos son 18, se reúnen seis veces al año, en Uruguay, con gastos cubiertos.",El perceptor Éver Bogado fue sometido a una inversión para dar 10 días por lo cual desde hace su vez por lo cual desde hace su vez por otros.,classic,0.0
"Parlasurianos paraguayos son 18, se reúnen seis veces al año, en Uruguay, con gastos cubiertos.",El perceptor Éver Bogado fue sometido a una inversión para dar 10 días por lo cual desde hace su vez por lo cual desde hace su vez por otros.,one-gram,0.0
"Parlasurianos paraguayos son 18, se reúnen seis veces al año, en Uruguay, con gastos cubiertos.",El perceptor Éver Bogado fue sometido a una inversión para dar 10 días por lo cual desde hace su vez por lo cual desde hace su vez por otros.,sacrebleu,1.2414943415352928
